ZIP,PO_NAME,STATE,POP2001,MSA,EST98,EMP98,EFLAG98,PAY98,EST01,EMP01,EFLAG01,PAY01,CBSA_CODE,MAN98,MAN98_12,MAN98_39,MAN01,MAN01_12,MAN01_39,MAN98US,MAN98US12,MAN98US39,MAN01US,MANUS01_12,MANUS01_39,OFF98,OFF98_12,OFF98_39,OFF01,OFF01_12,OFF01_39,OFF98US,OFF98US12,OFF98US39,OFF01US,OFFUS01_12,OFFUS01_39,INFO98,INFO98_12,INFO98_39,INFO01,INFO01_12,INFO01_39,INFO98US,INFO98US12,INFO98US39,INFO01US,INFOUS01_1,INFOUS01_3,INDEX,NUMSEC,EST98_0,EST01_0,PCTNGE,PCTIME,PCTCSE,PCTGRO,ID
32766,OVIEDO,FL,7721,Orlando,81,379,,6507,100,472,,8456,36740,4,3,1,3,3,0,366249,187700,178549,352619,181948,170671,30,28,2,30,30,0,1742649,1410483,332166,1831150,1468265,362885,1,1,0,1,1,0,120552,78486,42066,137293,89935,47358,122,17,92,100,2.21,0.28,6.20,8.70,32
32707,CASSELBERRY,FL,32466,Orlando,851,8395,,176055,834,7345,,178981,36740,49,37,12,43,34,9,366249,187700,178549,352619,181948,170671,228,191,37,263,225,38,1786327,1432035,354292,1878709,1492857,385852,22,16,6,16,12,4,120552,78486,42066,137293,89935,47358,106,19,851,879,2.21,0.57,0.51,3.29,33
32714,ALTAMONTE SPRINGS,FL,35089,Orlando,1272,14836,,357815,1232,16386,,477572,36740,39,31,8,40,31,9,366249,187700,178549,352619,181948,170671,482,393,89,494,387,107,1786327,1432035,354292,1878709,1492857,385852,20,15,5,24,16,8,120552,78486,42066,137293,89935,47358,110,19,1272,1284,2.21,0.61,-1.88,0.94,34
32701,ALTAMONTE SPRINGS,FL,22751,Orlando,1054,15575,,414550,963,14999,,466698,36740,33,22,11,27,19,8,366249,187700,178549,352619,181948,170671,297,243,54,290,235,55,1786327,1432035,354292,1878709,1492857,385852,18,14,4,28,17,11,120552,78486,42066,137293,89935,47358,103,18,1054,987,2.21,0.24,-8.81,-6.36,35
34711,CLERMONT,FL,41041,Orlando,549,4560,,89240,706,6751,,158930,36740,24,16,8,20,12,8,366249,187700,178549,352619,181948,170671,167,148,19,190,172,18,1786327,1432035,354292,1878709,1492857,385852,17,14,3,15,12,3,120552,78486,42066,137293,89935,47358,290,20,857,706,2.21,-0.08,-19.75,-17.62,36
32730,CASSELBERRY,FL,5306,Orlando,203,2746,,56950,188,2453,,60677,36740,1,1,0,1,1,0,366249,187700,178549,352619,181948,170671,62,51,11,67,54,13,1742649,1410483,332166,1831150,1468265,362885,3,2,1,3,2,1,120552,78486,42066,137293,89935,47358,113,16,203,215,2.21,0.42,3.28,5.91,37
32751,MAITLAND,FL,20101,Orlando,1227,28748,,1091699,1218,29534,,1232029,36740,15,11,4,15,9,6,366249,187700,178549,352619,181948,170671,672,451,221,643,441,202,1786327,1432035,354292,1878709,1492857,385852,23,16,7,58,30,28,120552,78486,42066,137293,89935,47358,119,19,1227,1253,2.21,1.41,-1.51,2.12,38
32792,WINTER PARK,FL,43989,Orlando,1409,18315,,433279,1351,21046,,560700,36740,75,62,13,67,54,13,366249,187700,178549,352619,181948,170671,441,348,93,455,356,99,1786327,1432035,354292,1878709,1492857,385852,25,22,3,26,22,4,120552,78486,42066,137293,89935,47358,131,19,1409,1495,2.21,0.78,3.11,6.10,39
32810,ORLANDO,FL,31777,Orlando,811,16502,,465191,829,15676,,581854,36740,52,30,22,45,22,23,366249,187700,178549,352619,181948,170671,246,180,66,242,178,64,1786327,1432035,354292,1878709,1492857,385852,20,12,8,25,11,14,120552,78486,42066,137293,89935,47358,141,18,883,829,2.21,-0.25,-8.07,-6.12,40
32818,ORLANDO,FL,37822,Orlando,392,6060,,109564,442,5224,,90857,36740,9,7,2,8,8,0,366249,187700,178549,352619,181948,170671,111,97,14,106,91,15,1742649,1410483,332166,1831150,1468265,362885,8,7,1,6,6,0,120552,78486,42066,137293,89935,47358,145,17,420,442,2.21,0.14,2.89,5.24,41
32789,WINTER PARK,FL,24575,Orlando,1911,24780,,730546,1876,25320,,822295,36740,42,28,14,38,32,6,366249,187700,178549,352619,181948,170671,830,661,169,839,665,174,1786327,1432035,354292,1878709,1492857,385852,57,40,17,40,26,14,120552,78486,42066,137293,89935,47358,130,20,1941,1876,2.21,1.60,-7.16,-3.35,42
32820,ORLANDO,FL,2922,Orlando,58,446,,9306,62,559,,16701,36740,8,5,3,1,0,1,366249,187700,178549,352619,181948,170671,8,6,2,10,8,2,1742649,1410483,332166,1831150,1468265,362885,1,0,1,1,0,1,120552,78486,42066,137293,89935,47358,147,14,58,66,2.21,-0.94,12.52,13.79,43
32826,ORLANDO,FL,20339,Orlando,206,7154,,309185,249,12463,,565224,36740,10,6,4,8,2,6,366249,187700,178549,352619,181948,170671,86,48,38,106,65,41,1786327,1432035,354292,1878709,1492857,385852,6,4,2,11,6,5,120552,78486,42066,137293,89935,47358,152,18,219,249,2.21,1.20,10.29,13.70,44
32808,ORLANDO,FL,51983,Orlando,867,15574,,397619,805,14907,,423548,36740,46,24,22,39,17,22,366249,187700,178549,352619,181948,170671,155,124,31,166,117,49,1786327,1432035,354292,1878709,1492857,385852,14,10,4,11,5,6,120552,78486,42066,137293,89935,47358,139,18,867,871,2.21,-0.43,-1.32,0.46,45
32817,ORLANDO,FL,39642,Orlando,505,9601,,187265,579,9742,,254835,36740,10,7,3,8,7,1,366249,187700,178549,352619,181948,170671,155,116,39,187,142,45,1786327,1432035,354292,1878709,1492857,385852,11,5,6,9,3,6,120552,78486,42066,137293,89935,47358,144,19,581,579,2.21,0.26,-2.81,-0.34,46
34761,OCOEE,FL,26471,Orlando,590,9038,,206191,662,10354,,278059,36740,22,17,5,18,11,7,366249,187700,178549,352619,181948,170671,143,126,17,139,115,24,1786327,1432035,354292,1878709,1492857,385852,7,4,3,8,5,3,120552,78486,42066,137293,89935,47358,306,18,681,662,2.21,-0.29,-4.72,-2.79,47
34756,MONTVERDE,FL,2486,Orlando,25,119,,2648,44,210,,4303,36740,2,2,0,2,2,0,366249,187700,178549,352619,181948,170671,7,6,1,8,7,1,1330398,1092342,238056,1406122,1140819,265303,0,0,0,0,0,0,120552,78486,42066,137293,89935,47358,303,14,41,44,2.21,-0.74,5.84,7.32,48
32804,ORLANDO,FL,18179,Orlando,1204,18970,,517015,1162,23589,,693497,36740,36,24,12,33,16,17,366249,187700,178549,352619,181948,170671,359,276,83,380,292,88,1786327,1432035,354292,1878709,1492857,385852,19,13,6,19,11,8,120552,78486,42066,137293,89935,47358,135,18,1204,1306,2.21,0.51,5.75,8.47,49
34787,WINTER GARDEN,FL,24443,Orlando,473,5565,,122388,551,6303,,166994,36740,23,11,12,22,11,11,366249,187700,178549,352619,181948,170671,123,98,25,153,131,22,1742649,1410483,332166,1831150,1468265,362885,12,12,0,10,6,4,120552,78486,42066,137293,89935,47358,313,18,617,551,2.21,0.03,-12.94,-10.70,50
34753,MASCOTTE,FL,2928,Orlando,24,110,,1500,27,85,,1030,36740,0,0,0,0,0,0,366249,187700,178549,352619,181948,170671,3,2,1,3,3,0,1330398,1092342,238056,1406122,1140819,265303,0,0,0,0,0,0,120552,78486,42066,137293,89935,47358,302,10,26,27,2.21,-0.96,2.60,3.85,51
32807,ORLANDO,FL,35020,Orlando,761,10111,,229841,720,10073,,248154,36740,37,28,9,24,14,10,366249,187700,178549,352619,181948,170671,161,122,39,188,149,39,1786327,1432035,354292,1878709,1492857,385852,6,6,0,8,2,6,120552,78486,42066,137293,89935,47358,138,19,761,808,2.21,-0.26,4.23,6.18,52
32803,ORLANDO,FL,20113,Orlando,1708,26465,,743227,1756,29138,,901474,36740,41,34,7,39,29,10,366249,187700,178549,352619,181948,170671,678,529,149,718,572,146,1786327,1432035,354292,1878709,1492857,385852,31,16,15,30,17,13,120552,78486,42066,137293,89935,47358,134,19,1708,1776,2.21,0.90,0.87,3.98,53
32825,ORLANDO,FL,46216,Orlando,259,4859,,186661,345,5371,,176568,36740,6,3,3,4,3,1,366249,187700,178549,352619,181948,170671,89,70,19,124,109,15,1786327,1432035,354292,1878709,1492857,385852,4,4,0,2,2,0,120552,78486,42066,137293,89935,47358,151,18,419,345,2.21,0.24,-20.11,-17.66,54
